6009;148237;1;1;1239556759
6009;148248;1;1;1239556759
6021;6570;1;1;1239562097
6021;598;1;1;1239562114
6021;309261;1;1;1239562244
6021;309262;1;1;1239562654
6023;14022;1;1;1239563949
6089;26431;1;1;1239610982
6089;266921;1;1;1239610915
6089;772;1;1;1239611021
6089;166888;1;1;1239611063
6089;242385;1;1;1239611094
6089;181266;1;1;1239611101
6093;218028;1;1;1239612957
6093;170946;1;1;1239612961
6136;56443;1;1;1239626197
6166;162025;1;1;1239635645
6226;19198;1;1;1239657610
6249;252222;1;1;1239663348
6249;23557;1;1;1239663335
6249;20231;1;1;1239663336
6249;20233;1;1;1239663321
6249;26431;1;1;1239663222
6249;281553;1;1;1239663194
6249;265608;1;1;1239663362
6249;90046;1;1;1239663383
6250;211303;1;1;1239665301
6250;34403;1;1;1239665825
6264;5784;1;1;1239673045
6311;225361;1;1;1239699128
33367;114422;1;1;1248218309
33372;369460;1;1;1248220051
6419;946;1;1;1239718789
6414;218553;1;1;1239718342
6405;168949;1;1;1239716542
6435;25254;1;1;1239721103
11238;166340;1;1;1241707495
11238;166312;1;1;1241707488
6573;177570;1;1;1239778870
6603;215741;1;1;1239784622
6603;215748;1;1;1239784614
6617;159011;1;1;1239787691
6692;12306;1;1;1239804091
6724;15655;1;1;1239809302
6844;25706;1;1;1239849828
6884;218028;1;1;1239874523
6948;176701;1;1;1239893984
6998;172478;1;1;1239906199
6984;133212;1;1;1239902219
7020;18937;1;1;1239911643
8261;101518;1;1;1240415920
7111;8565;1;1;1239951203
7152;251907;1;1;1239963971
7165;81740;1;1;1239967317
7234;168832;1;1;1239980920
7309;81747;1;1;1240004157
7325;249104;1;1;1240012793
7352;66942;1;1;1240040505
7441;103599;1;1;1240076430
7441;29866;1;1;1240077215
7560;18243;1;1;1240155317
7620;221402;1;1;1240186756
7642;40558;1;1;1240214490
7730;5339;1;1;1240234050
7673;257179;1;1;1240219943
7681;25707;1;1;1240220915
7687;946;1;1;1240223673
7730;15655;1;1;1240234065
7713;291174;1;1;1240229484
7713;29751;1;1;1240229521
7713;168832;1;1;1240229732
7713;149296;1;1;1240229889
7713;296238;1;1;1240230085
7713;48721;1;1;1240231089
7725;8305;1;1;1240233111
7725;946;1;1;1240233119
7730;5343;1;1;1240234017
7730;168833;1;1;1240234081
7730;5341;1;1;1240234104
7730;26742;1;1;1240234129
7730;176701;1;1;1240234150
7936;169205;1;1;1240306742
7791;6580;1;1;1240255753
7791;26736;1;1;1240255725
7904;249994;1;1;1240303076
7931;620;1;1;1240306035
7955;252022;1;1;1240310502
7960;74582;1;1;1240311630
7960;158421;1;1;1240311782
7960;167471;1;1;1240311933
7960;177227;1;1;1240312322
7960;165943;1;1;1240312910
7960;165964;1;1;1240312976
7960;43719;1;1;1240314362
8015;34406;1;1;1240323434
33376;271341;1;1;1248221532
8016;175329;1;1;1240326587
8016;176701;1;1;1240326676
8016;135657;1;1;1240326697
8016;283046;1;1;1240326787
8083;55730;1;1;1240340652
8060;25708;1;1;1240334245
8066;587;1;1;1240335611
8083;294056;1;1;1240340388
8083;230244;1;1;1240340571
8123;292670;1;1;1240355666
8153;26737;1;1;1240388087
8160;5339;1;1;1240389348
8166;26220;1;1;1240390002
8167;29751;1;1;1240393235
8210;176701;1;1;1240399753
8239;4628;1;1;1240408551
8256;249104;1;1;1240414970
8405;183900;1;1;1240452279
8473;225361;1;1;1240471455
8473;156061;1;1;1240471437
8473;25706;1;1;1240471416
8473;20231;1;1;1240471359
8473;86254;1;1;1240471318
8473;26737;1;1;1240471286
8855;34402;1;1;1240513827
8737;221498;1;1;1240476483
8776;196222;1;1;1240490621
8752;221455;1;1;1240483515
33424;114463;1;1;1248242899
33424;114468;1;1;1248242899
33424;114422;1;1;1248242899
33424;114405;1;1;1248242899
8774;81018;1;1;1240492871
8774;40909;1;1;1240492892
8774;25379;1;1;1240492923
8798;946;1;1;1240496827
33437;587;1;1;1248246692
33437;330;1;1;1248246673
31600;168834;1;1;1247749915
33437;261271;1;1;1248246561
8801;78587;1;1;1240497118
33437;260843;1;1;1248246535
8811;6568;1;1;1240498827
8823;26436;1;1;1240500472
8823;25380;1;1;1240500449
8846;133212;1;1;1240508176
8846;329513;1;1;1240509275
8998;176741;1;1;1240562612
9029;25707;1;1;1240574626
9044;257178;1;1;1240581374
9044;257179;1;1;1240581125
9068;182659;1;1;1240594076
9079;306423;1;1;1240596361
9087;309261;1;1;1240600435
9100;169205;1;1;1240608232
9100;167896;1;1;1240608758
9100;167890;1;1;1240609261
9100;34413;1;1;1240609802
9100;14015;1;1;1240610006
9134;168832;1;1;1240652995
9144;167883;1;1;1240656935
9144;168834;1;1;1240656896
9144;168833;1;1;1240656868
9165;177570;1;1;1240675536
9167;328;1;1;1240676048
9173;25707;1;1;1240681733
9216;951;1;1;1240697777
9218;287429;1;1;1240699786
9219;128852;1;1;1240700432
9283;19978;1;1;1240759722
9283;19984;1;1;1240761325
9870;257663;1;1;1241024965
9450;26234;1;1;1240838375
9450;108580;1;1;1240838329
9452;5794;1;1;1240839959
9461;176701;1;1;1240841462
9461;176758;1;1;1240841846
9461;176729;1;1;1240841863
9438;177574;1;1;1240843944
9559;6568;1;1;1240885180
9560;230844;1;1;1240888285
9560;230846;1;1;1240888285
9560;230847;1;1;1240888285
9560;230848;1;1;1240888285
9560;230849;1;1;1240888285
9560;230850;1;1;1240888285
9560;230852;1;1;1240888285
9560;230853;1;1;1240888285
9560;230854;1;1;1240888285
9560;230855;1;1;1240888285
9560;230856;1;1;1240888285
9560;230857;1;1;1240888285
9560;230859;1;1;1240888285
9564;26743;1;1;1240899116
9564;26742;1;1;1240899116
9564;26741;1;1;1240899116
9564;26740;1;1;1240899116
9564;26739;1;1;1240899116
9564;26738;1;1;1240899116
9564;26737;1;1;1240899116
9564;26736;1;1;1240899116
9564;26744;1;1;1240899116
9564;26745;1;1;1240899116
9564;26746;1;1;1240899116
9564;26747;1;1;1240899116
9564;26748;1;1;1240899116
9566;97352;1;1;1240901352
9566;97353;1;1;1240901352
9566;97354;1;1;1240901352
9566;97355;1;1;1240901352
9566;97356;1;1;1240901352
9566;97357;1;1;1240901352
9566;97358;1;1;1240901352
9566;97359;1;1;1240901352
9566;97360;1;1;1240901352
9566;97361;1;1;1240901352
9566;97362;1;1;1240901352
9566;97363;1;1;1240901352
9566;97364;1;1;1240901352
9566;97365;1;1;1240901352
9566;97366;1;1;1240901352
9566;97367;1;1;1240901352
9566;97368;1;1;1240901352
9567;25707;1;1;1240901668
9568;48373;1;1;1240901991
9571;269436;1;1;1240903533
9572;176701;1;1;1240903697
9573;73425;1;1;1240903808
9573;73426;1;1;1240903846
9573;73424;1;1;1240903858
9573;73432;1;1;1240903873
9573;305163;1;1;1240904193
9573;305160;1;1;1240904209
9573;305168;1;1;1240904323
9574;311483;1;1;1240904956
9583;68470;1;1;1240909951
9588;215726;1;1;1240910702
9588;176741;1;1;1240910745
9588;215629;1;1;1240910760
9588;215625;1;1;1240910765
9592;34409;1;1;1240911123
9597;25383;1;1;1240912125
9603;176701;1;1;1240914265
9617;283089;1;1;1240918497
9617;284520;1;1;1240918497
9617;283090;1;1;1240918497
9617;283094;1;1;1240918497
9617;283093;1;1;1240918497
9617;283091;1;1;1240918497
9621;587;1;1;1240920495
9629;206596;1;1;1240922642
9632;168949;1;1;1240923035
9632;289310;1;1;1240923077
9635;14024;1;1;1240923487
9635;30206;1;1;1240923509
9647;257663;1;1;1240928280
9659;18876;1;1;1240931053
9660;946;1;1;1240931141
9754;33177;1;1;1240960560
9764;587;1;1;1240981916
9778;946;1;1;1240986606
9779;176747;1;1;1240988222
9779;176701;1;1;1240988240
9779;176729;1;1;1240988291
9779;176704;1;1;1240988331
9779;310122;1;1;1240988601
9779;86254;1;1;1240988666
9779;288739;1;1;1240988882
9779;288795;1;1;1240989115
9779;84030;1;1;1240989185
9779;84057;1;1;1240989227
9779;90139;1;1;1240989262
9779;7359;1;1;1240989316
9779;244237;1;1;1240989359
9791;6570;1;1;1240997120
9791;90048;1;1;1240997260
9791;143348;1;1;1240997614
9791;19978;1;1;1240999106
9791;201480;1;1;1241000072
9791;946;1;1;1241000167
9791;168832;1;1;1241000309
9808;168832;1;1;1241004860
9839;12301;1;1;1241014951
9848;29868;1;1;1241017596
9880;147878;1;1;1241027441
10025;165324;1;1;1241075494
10016;3078;1;1;1241058404
10036;33177;1;1;1241077889
10041;169205;1;1;1241080852
10062;108580;1;1;1241087241
10060;951;1;1;1241087189
10160;29751;1;1;1241100281
10161;87980;1;1;1241100658
10180;48059;1;1;1241107061
10214;154270;1;1;1241115664
10214;168832;1;1;1241115633
10214;587;1;1;1241115583
10214;177574;1;1;1241116004
10214;81018;1;1;1241116039
10214;47404;1;1;1241116094
10214;14294;1;1;1241116686
9063;174210;1;1;1241169598
10281;170001;1;1;1241177457
10328;19977;1;1;1241199199
10358;287314;1;1;1241212012
10358;287424;1;1;1241212012
10358;130931;1;1;1241212012
10358;291174;1;1;1241212012
10358;194301;1;1;1241211607
10358;35349;1;1;1241212012
9063;81743;1;1;1241213060
10358;174210;1;1;1241212012
9063;78727;1;1;1241210951
10358;162025;1;1;1241212012
9063;175333;1;1;1241211067
10358;261063;1;1;1241212012
10358;261269;1;1;1241212012
10358;239540;1;1;1241212012
10374;93765;1;1;1241226702
10374;93762;1;1;1241226702
10374;93761;1;1;1241226731
10374;108303;1;1;1241226766
10391;309256;1;1;1241254598
10411;168832;1;1;1241269568
10441;167271;1;1;1241290819
10446;90164;1;1;1241294179
10477;168834;1;1;1241304584
10477;168833;1;1;1241304567
10507;175329;1;1;1241347425
10507;167897;1;1;1241347453
10544;946;1;1;1241374641
10563;110666;1;1;1241384394
10579;185306;1;1;1241395947
10579;38012;1;1;1241397702
10579;90048;1;1;1241397803
10599;265604;1;1;1241413013
10599;116958;1;1;1241413419
10599;149279;1;1;1241413581
10599;309257;1;1;1241413896
10599;149296;1;1;1241414845
10611;177574;1;1;1241423050
10629;8561;1;1;1241429749
10625;337331;1;1;1241428517
30141;229757;1;1;1247392931
10649;6572;1;1;1241434831
10677;25708;1;1;1241442998
10709;5793;1;1;1241452934
10709;5796;1;1;1241452934
10709;5797;1;1;1241452934
10709;5798;1;1;1241452934
10709;5799;1;1;1241452934
10709;5801;1;1;1241452934
10727;32210;1;1;1241460430
10733;176701;1;1;1241464350
10767;946;1;1;1241486517
10767;259320;1;1;1241486591
10767;25383;1;1;1241486627
10767;33322;1;1;1241486666
10767;143349;1;1;1241487012
10782;174210;1;1;1241509213
10791;108303;1;1;1241513497
10791;85769;1;1;1241513672
10801;187523;1;1;1241514833
10809;176701;1;1;1241517841
10815;4640;1;1;1241518708
10825;265604;1;1;1241521044
10847;34403;1;1;1241527401
10847;34406;1;1;1241527448
10849;244934;1;1;1241531340
10891;17954;1;1;1241543114
10894;218028;1;1;1241543511
10901;6569;1;1;1241548333
10913;310605;1;1;1241551502
11238;166409;1;1;1241707475
10973;177574;1;1;1241598954
10973;946;1;1;1241598917
10973;135657;1;1;1241599024
10981;172323;1;1;1241600058
11007;230244;1;1;1241605720
11041;329513;1;1;1241615442
11045;96702;1;1;1241617023
11077;25383;1;1;1241622899
11077;25379;1;1;1241622899
11096;19198;1;1;1241625708
11124;8559;1;1;1241636530
11166;48721;1;1;1241679075
5548;328;1;1;1241687461
5548;3078;1;1;1241687482
5548;3090;1;1;1241687546
11197;1153;1;1;1241689333
11187;257179;1;1;1241688305
11197;3088;1;1;1241689263
11199;946;1;1;1241690061
11199;947;1;1;1241690061
11199;948;1;1;1241690061
11199;951;1;1;1241690061
11199;952;1;1;1241690061
11199;953;1;1;1241690061
11199;954;1;1;1241690061
11199;955;1;1;1241690061
11199;956;1;1;1241690061
11199;957;1;1;1241690061
11202;162031;1;1;1241690911
11210;26321;1;1;1241694647
11221;176701;1;1;1241699924
11226;55732;1;1;1241703348
11231;946;1;1;1241704119
11238;182657;1;1;1241707440
11258;29864;1;1;1241712969
11301;12306;1;1;1241742986
11320;168958;1;1;1241770530
11330;946;1;1;1241778682
11331;305482;1;1;1241778374
11335;221334;1;1;1241781636
11347;3090;1;1;1241785677
11389;103624;1;1;1241808500
11392;77420;1;1;1241809063
11397;296238;1;1;1241813956
11416;15660;1;1;1241826312
11441;162025;1;1;1241859554
11442;84497;1;1;1241860389
11441;26402;1;1;1241866189
11441;26403;1;1;1241866194
11467;18934;1;1;1241879698
11524;78594;1;1;1241944070
11548;946;1;1;1241955839
11548;947;1;1;1241955839
11548;948;1;1;1241955839
11548;956;1;1;1241955839
11548;958;1;1;1241955839
11549;26431;1;1;1241958726
11559;135657;1;1;1241966624
11559;135659;1;1;1241966620
11559;82247;1;1;1241966329
11559;82244;1;1;1241966329
11559;82239;1;1;1241966329
11614;25707;1;1;1241988991
11627;14014;1;1;1241996426
11679;2523;1;1;1242034013
11727;17092;1;1;1242052583
11727;17085;1;1;1242052599
11727;43880;1;1;1242052619
11727;43886;1;1;1242052623
11736;221389;1;1;1242054465
11736;257663;1;1;1242054342
11736;265728;1;1;1242054342
11736;221351;1;1;1242054452
11736;221363;1;1;1242054471
11736;221455;1;1;1242054481
11736;958;1;1;1242054579
11736;955;1;1;1242054584
11736;956;1;1;1242054587
11736;241132;1;1;1242054649
11736;221454;1;1;1242054698
11736;82844;1;1;1242054718
11736;193516;1;1;1242054746
11736;953;1;1;1242054777
11736;946;1;1;1242054835
11028;80700;1;1;1242055492
11787;8305;1;1;1242078547
11801;5793;1;1;1242091532
11866;149296;1;1;1242128580
11866;149288;1;1;1242128546
7673;201320;1;1;1242131537
11902;168833;1;1;1242134994
11912;15663;1;1;1242136952
11929;230244;1;1;1242139046
11932;66942;1;1;1242139746
11932;197084;1;1;1242141402
11932;18402;1;1;1242141527
11932;172323;1;1;1242142393
11944;310527;1;1;1242142976
11947;156528;1;1;1242144373
11953;81661;1;1;1242146521
11953;12302;1;1;1242148874
11968;5783;1;1;1242152369
11968;586;1;1;1242152576
11968;78587;1;1;1242152671
11968;77420;1;1;1242153536
11968;249122;1;1;1242153684
11968;25707;1;1;1242154341
11968;41737;1;1;1242154386
11990;8561;1;1;1242160098
11990;48721;1;1;1242160456
11990;96559;1;1;1242160491
11991;176697;1;1;1242160818
12035;179669;1;1;1242199558
12040;176753;1;1;1242200654
12040;176701;1;1;1242200746
12068;177570;1;1;1242207579
12074;126168;1;1;1242208674
12079;176701;1;1;1242210053
12104;162025;1;1;1242218684
12125;156061;1;1;1242227438
12125;302715;1;1;1242227491
12154;947;1;1;1242234391
12168;2239;1;1;1242240257
12168;143351;1;1;1242240201
12168;34413;1;1;1242240273
12171;257663;1;1;1242243073
12179;281032;1;1;1242246814
12225;168950;1;1;1242286981
12237;6495;1;1;1242291556
12237;94725;1;1;1242291587
12263;133682;1;1;1242298979
12296;48807;1;1;1242308151
12296;156528;1;1;1242308249
12296;177574;1;1;1242310294
12296;78587;1;1;1242310358
12334;25708;1;1;1242314058
12358;586;1;1;1242321375
12365;159014;1;1;1242324296
12370;170948;1;1;1242325187
12378;196222;1;1;1242327958
12378;196221;1;1;1242327958
12378;196219;1;1;1242327958
12378;196223;1;1;1242327958
12378;196225;1;1;1242327958
12378;196250;1;1;1242327958
12385;81016;1;1;1242330521
12450;176701;1;1;1242376941
12450;7359;1;1;1242377398
12450;172323;1;1;1242377486
12450;946;1;1;1242377536
12483;81740;1;1;1242385323
12495;9872;1;1;1242390667
12501;78312;1;1;1242391372
12501;78735;1;1;1242391356
12501;73157;1;1;1242391340
12501;95413;1;1;1242391206
12501;78305;1;1;1242391459
12501;78730;1;1;1242391526
12501;94755;1;1;1242391562
12527;73422;1;1;1242396941
12561;1233;1;1;1242406221
12570;159011;1;1;1242410913
12576;288739;1;1;1242413840
12584;136679;1;1;1242419048
34779;121145;1;1;1248481059
34779;118254;1;1;1248481033
12676;287503;1;1;1242489551
12676;194307;1;1;1242489506
12676;33322;1;1;1242489423
12676;230667;1;1;1242489281
12676;25379;1;1;1242489229
12676;167226;1;1;1242489909
12676;587;1;1;1242490461
12676;167271;1;1;1242490380
12682;29862;1;1;1242492148
12729;171146;1;1;1242507194
12741;311483;1;1;1242514631
12741;257663;1;1;1242514631
12749;29862;1;1;1242525317
12758;257179;1;1;1242545727
12758;26737;1;1;1242541998
12758;34646;1;1;1242546394
12777;168832;1;1;1242557872
12796;143354;1;1;1242567478
12803;146590;1;1;1242569372
12813;74807;1;1;1242573998
